who1;who;text
2;1;фото классное
2;1;Добавь в друзья??
2;1;"Милашка;)"
2;1;Прелесть!
2;1;Симпатична!!!
2;1;Прекрасная девушка
2;1;Милашка
2;1;красота
2;1;красота
2;1;Ангелочек.
2;1;Красивая
2;1;Доброе утро.Можно познакомится?
2;1;Ооочень симпатична!!!
2;1;very nice i like
2;1;Симпатична очень!!!
2;1;Поговорим????
2;1;Хорошенькая.
2;1;Хорошенькая , базара нет ...
2;1;приветик прелесть и само восхищение))))))))))))
2;1;Доброй ночи...Маринка..Прошу прощения что потревожил Вас,Вы не против со мной познакомиться???
2;1;прекрасна
2;1;Привет скажи пожалуйста ты не против познакомиться
2;1;Хорошенькая 
2;1;Ты очень сексапильная
2;1;Это прекрасно
2;1;Красивая очень
2;1;Милая
2;1;Сексуальная
2;1;Апетитная , пообщаемся?
2;1;Ты прелесть милая
2;1;секси
2;1;Сексуальная попочка)))
2;1;Сочная ммм
2;1;Вы шикарная
2;1;Твой образ можно сравнить с чарующим цветком лотоса, ты так же прекрасна, красива и нежна
2;1;Сексуальная
2;1;а в шляпке вам идет))
2;1;Милашка
2;1;Сексуальна
2;1;Симпатюля в
2;1;Очаровательна!!!
2;1;Шыкарная
2;1;Очень милая.
2;1;Хороша
2;1;Лапочка
2;1;Созвонимся
2;1;Милая и Обоятельна !!!
2;1;Милая
2;1;Киця!!!
2;1;Напиши пожалуйста, я первым не могу! За ранее, благодарю!
2;1;Доброго времени суток! Маринка, ты очаровательная девушка, просто восхитительно выглядишь!!!
2;1;Симпатичная
2;1;Милашка
2;1;Привет познакомимся
2;1;Очень красивая
2;1;Очаровашечка
2;1;Привет
2;1;Хороший фото 
2;1;Красивая девушка
2;1;Очень очень красивая Леди
2;1;Милая девушка
2;1;Нвпеши мне красотка
2;1;Шикарно выглядишь
2;1;классна кофточка...))
2;1;Прикольная
2;1;Няшка
2;1;Красавица
2;1;Красивые у тебя глазки
2;1;Клас
2;1;Ух ты какая
2;1;Красотка милая
2;1;Куколка
2;1;секс бомба
2;1;Красивая девушка
2;1;Красуня
2;1;Так хочеться обнять такую женщину....
2;1;Уххх какая же...
2;1;Классная ты солнышко
2;1;Вкусная
2;1;Замечательно выглядишь
2;1;харошенькая
2;1;Безумно красивая девочка мне бы такую девочку:)
2;1;Напиши пожалуйста мне красотка
2;1;Красотка
2;1;Красивая
2;1;Красивая милая симпотичная девушка выглядишь супер
2;1;Ты прелесть малышка
2;1;Просто прелесть
2;1;Красивая
2;1;шыкарная девушка
2;1;Я бы милион роз бы тебе подарил
2;1;Красивая девушка.
2;1;Красивые цветы.
2;1;Мммм очень очень. Прекрасная
2;1;Я тебе хочу
2;1;Приветик как дила ?
2;1;хороша
2;1;Няшечка
2;1;Богиня
2;1;Классная
2;1;вауууу...миленькая
2;1;Напиши мне, понравилась.
2;1;Красуня...
2;1;Шикарный вид ты класная.
2;1;ни мене шукаїш? гарно!
2;1;Задавака, к тебе не пробиться, напиши мне в личку
2;1;Вау.фигура шикарная и очень сексуальная
2;1;Сколько работы,боже прости меня грешника!!!
2;1;Напеши в смс
2;1;Приветик можна познакомиться ти такая красивая милашка
2;1;Очень стройная  и милая девушка, давай знакомиться поближе?
2;1;Очень красивая
2;1;Леди!!!
2;1;Ох и хороша
2;1;Где это фото сделанно?
2;1;Очаровательная!
2;1;очаровательная девушка
2;1;Симпатичная
2;1;Очаровательная краса и глазки словно бриллиант, словно Ангел спустившийся с небес
2;1;Красотка!!! Напиши мне в лч
2;1;Красуня
2;1;Красивая
2;1;Красуня
2;1;Привет как дела тут что ищешь классно выглядишь на фото
2;1;Сексуальная
2;1;Заберу тебя))
2;1;симпатяшка
2;1;Шикарный вид
2;1;Ух ты стройняшка 
2;1;ты прекрасна и мила
2;1;Кошечка))
2;1;Милая
2;1;симпотичьно
2;1;мм яка сексуальна
2;1;Ого...Богиня!!!
2;1;Неземная красота!!!
2;1;Класная фигурка!
2;1;Привет
2;1;А вы милашка
2;1;Привет мылая!
2;1;Красотка
2;1;Добрый вечер
2;1;Такая миленькая
2;1;Симпатяжка)*
2;1;Симпатичная.
2;1;Ты очень симпатичная очаровашка
2;1;ты Ангелочек.
2;2;ты не русский
2;1;Аксана вы мне нравишься Евгений
2;1;Милая!!1
2;1;А ты адегейка кароче не русская
2;1;Аксана будь маей жиной не когда не по жалееш я серьезно
2;1;ты Божественно Красива.
2;1;Привет давай дружить
2;1;отличные формы фигура ммило
2;1;Прелесть
2;2;ты что великий ласкатель
2;1;отличные формы пиши ролоскаю лс
2;1;Как на счёт полялякать?
2;1;Манящая
2;1;Тебё кто то бросил? Чё такая печальная?
2;1;Принцеса
2;1;Милая
2;1;Открой!!!!
2;1;Прелесть!
2;1;Милашка
2;2;Спасибо всем
2;1;милашка
2;1;очаровашка )мне нравишся))
2;2;Спасибо
2;1;ты прелесть
2;2;Нет посередине друг
2;1;А подруга посередине?
2;1;Чем-то похожи))))
2;1;вы очаровательным взглядом маните..красивая
2;1;Легко, скажи куда)
2;1;Зайка ты супер))
2;1;Симпатичная девушка
2;1;За целовал бы такую милую принцессу всю
2;1;Ты красавица.
